SKU_ID,Drug_Name,Category,Storage_Req,Current_Stock,Monthly_Demand,Unit_Cost_GBP,Lead_Time_Base_Days,Route,Customs_Delay_Factor,Predicted_Lead_Time,Stock_Runway_Days,Risk_Score
PH-UK-1617,Insulin,Statin,Cold Chain,1395,3491,325.98,5,Felixstowe,1.1,5.5,12.0,92.5
PH-UK-1618,Insulin,Antibiotic,Cold Chain,4222,2075,469.06,10,Eurotunnel,2.889572556807012,28.9,61.0,64.69999999999999
PH-UK-1619,Salbutamol,Biologic,Ambient,2541,1322,360.95,9,Felixstowe,1.1,9.9,57.7,14.299999999999997
PH-UK-1620,Amoxicillin,Statin,Cold Chain,2935,3242,349.61,10,Eurotunnel,2.918417316719054,29.2,27.2,100.0
PH-UK-1621,Pembrolizumab,Inhaler,Ambient,3591,828,6.98,10,Heathrow Air,1.1,11.0,130.1,0.0
PH-UK-1622,Amoxicillin,Statin,Ambient,4868,3480,270.05,5,Eurotunnel,1.9388463735944437,9.7,42.0,45.099999999999994
PH-UK-1623,Insulin,Emergency,Cold Chain,3472,2658,376.09,8,Eurotunnel,1.9646163541519877,15.7,39.2,68.69999999999999
PH-UK-1624,Adrenaline,Inhaler,Ambient,1662,2703,320.5,13,Felixstowe,1.1,14.3,18.4,100.0
PH-UK-1625,Atorvastatin,Oncology,Cold Chain,4050,1605,7.29,11,Heathrow Air,1.1,12.1,75.7,0.0
PH-UK-1626,Insulin,Emergency,Cold Chain,4688,817,156.89,10,Eurotunnel,1.706220481774496,17.1,172.1,0.0
PH-UK-1627,Insulin,Biologic,Cold Chain,2216,4281,475.42,7,Dover-Calais,1.6802176772228872,11.8,15.5,100.0
PH-UK-1628,Insulin,Emergency,Ambient,3826,3878,266.97,8,Dover-Calais,1.5131572144667536,12.1,29.6,77.1
PH-UK-1629,Amoxicillin,Inhaler,Cold Chain,1469,4070,291.99,5,Dover-Calais,2.3375681841289904,11.7,10.8,100.0
PH-UK-1630,Adrenaline,Statin,Ambient,3318,1381,233.98,14,Eurotunnel,2.33442016640457,32.7,72.1,53.90000000000002
PH-UK-1631,Adrenaline,Emergency,Cold Chain,944,1962,231.49,11,Eurotunnel,1.9222228572837796,21.1,14.4,100.0
PH-UK-1632,Atorvastatin,Inhaler,Ambient,3217,3428,246.38,13,Eurotunnel,2.7563088360701213,35.8,28.2,100.0
PH-UK-1633,Adrenaline,Biologic,Cold Chain,2061,2135,475.31,7,Dover-Calais,2.989289860588541,20.9,29.0,100.0
PH-UK-1634,Atorvastatin,Statin,Ambient,2370,1043,412.29,6,Felixstowe,1.1,6.6,68.2,0.0
PH-UK-1635,Amoxicillin,Oncology,Ambient,861,3532,321.17,7,Felixstowe,1.1,7.7,7.3,100.0
PH-UK-1636,Amoxicillin,Biologic,Cold Chain,2305,888,265.0,10,Dover-Calais,1.7605411507922506,17.6,77.9,0.0
PH-UK-1637,Amoxicillin,Emergency,Cold Chain,3588,2350,494.99,7,Dover-Calais,1.8898500749308442,13.2,45.8,48.0
PH-UK-1638,Adrenaline,Biologic,Cold Chain,3786,3666,190.94,14,Heathrow Air,1.1,15.4,31.0,84.2
PH-UK-1639,Amoxicillin,Inhaler,Cold Chain,3549,2920,352.94,14,Felixstowe,1.1,15.4,36.5,73.2
PH-UK-1640,Adrenaline,Statin,Cold Chain,3901,2068,6.08,7,Felixstowe,1.1,7.7,56.6,9.899999999999999
PH-UK-1641,Pembrolizumab,Statin,Cold Chain,4274,3253,118.94,9,Dover-Calais,2.209695122214117,19.9,39.4,80.9
PH-UK-1642,Salbutamol,Statin,Ambient,1272,3269,38.11,9,Dover-Calais,2.1703202492210094,19.5,11.7,100.0
PH-UK-1643,Amoxicillin,Oncology,Ambient,1180,2315,455.99,14,Eurotunnel,1.7705251621976899,24.8,15.3,100.0
PH-UK-1644,Salbutamol,Inhaler,Ambient,3279,4370,201.86,12,Dover-Calais,2.274620720855008,27.3,22.5,100.0
PH-UK-1645,Insulin,Antibiotic,Cold Chain,789,1562,252.76,10,Eurotunnel,2.74078557276611,27.4,15.2,100.0
PH-UK-1646,Adrenaline,Biologic,Ambient,2475,1407,331.55,9,Eurotunnel,2.3116894993410417,20.8,52.8,56.80000000000001
PH-UK-1647,Atorvastatin,Biologic,Cold Chain,2629,1475,26.54,5,Eurotunnel,2.962191165884592,14.8,53.5,37.400000000000006
PH-UK-1648,Insulin,Statin,Cold Chain,3419,1414,221.9,9,Dover-Calais,1.869088573228311,16.8,72.5,5.400000000000006
PH-UK-1649,Atorvastatin,Statin,Cold Chain,689,4309,277.9,11,Heathrow Air,1.1,12.1,4.8,100.0
PH-UK-1650,Amoxicillin,Statin,Ambient,4142,2525,139.95,8,Heathrow Air,1.1,8.8,49.2,27.999999999999996
PH-UK-1651,Adrenaline,Statin,Cold Chain,2847,1441,94.62,6,Eurotunnel,2.459749496864972,14.8,59.3,25.80000000000001
PH-UK-1652,Amoxicillin,Oncology,Cold Chain,2757,887,56.77,6,Felixstowe,1.1,6.6,93.2,0.0
PH-UK-1653,Insulin,Statin,Cold Chain,921,2577,342.66,14,Eurotunnel,2.3545174756149416,33.0,10.7,100.0
PH-UK-1654,Insulin,Oncology,Ambient,1914,3812,155.79,14,Heathrow Air,1.1,15.4,15.1,100.0
PH-UK-1655,Salbutamol,Antibiotic,Ambient,3086,907,346.64,6,Heathrow Air,1.1,6.6,102.1,0.0
PH-UK-1656,Insulin,Emergency,Cold Chain,1659,1684,441.37,6,Dover-Calais,2.1894567708960624,13.1,29.6,80.1
PH-UK-1657,Pembrolizumab,Emergency,Ambient,2276,3736,63.01,8,Dover-Calais,2.231600444155021,17.9,18.3,100.0
PH-UK-1658,Insulin,Biologic,Cold Chain,2549,968,437.78,14,Dover-Calais,2.9102252270383246,40.7,79.0,64.10000000000001
PH-UK-1659,Amoxicillin,Biologic,Ambient,2323,2792,444.22,8,Eurotunnel,1.7741625334976858,14.2,25.0,92.6
PH-UK-1660,Adrenaline,Antibiotic,Cold Chain,2196,3251,371.33,8,Dover-Calais,2.6122575140509787,20.9,20.3,100.0
PH-UK-1661,Pembrolizumab,Statin,Cold Chain,2991,837,213.76,14,Dover-Calais,2.412195899539428,33.8,107.2,0.0
PH-UK-1662,Amoxicillin,Biologic,Cold Chain,2167,2391,117.06,5,Dover-Calais,2.5402782086818303,12.7,27.2,83.69999999999999
PH-UK-1663,Insulin,Oncology,Ambient,1535,2387,242.63,13,Felixstowe,1.1,14.3,19.3,100.0
PH-UK-1664,Adrenaline,Antibiotic,Cold Chain,4506,1774,96.99,9,Felixstowe,1.1,9.9,76.2,0.0
PH-UK-1665,Insulin,Biologic,Cold Chain,3331,2911,242.19,14,Dover-Calais,2.236465070285233,31.3,34.3,100.0
PH-UK-1666,Pembrolizumab,Oncology,Ambient,3973,1472,396.68,13,Dover-Calais,1.945200736029434,25.3,81.0,13.900000000000006
PH-UK-1667,Atorvastatin,Oncology,Ambient,1227,4378,415.5,6,Dover-Calais,1.5988355792862825,9.6,8.4,100.0
PH-UK-1668,Amoxicillin,Emergency,Ambient,1917,2913,277.59,8,Eurotunnel,1.9925809743018916,15.9,19.7,100.0
PH-UK-1669,Adrenaline,Antibiotic,Ambient,2605,1872,79.1,11,Eurotunnel,2.867689521490542,31.5,41.7,100.0
PH-UK-1670,Insulin,Biologic,Ambient,4809,1306,282.49,12,Eurotunnel,1.922519517624688,23.1,110.5,0.0
PH-UK-1671,Pembrolizumab,Emergency,Cold Chain,2306,1403,89.06,5,Eurotunnel,1.5881990463338476,7.9,49.3,25.10000000000001
PH-UK-1672,Insulin,Statin,Cold Chain,687,3856,355.84,7,Dover-Calais,2.19185133941146,15.3,5.3,100.0
PH-UK-1673,Atorvastatin,Antibiotic,Ambient,3559,878,54.94,12,Felixstowe,1.1,13.2,121.6,0.0
PH-UK-1674,Insulin,Antibiotic,Cold Chain,2885,2637,154.61,10,Felixstowe,1.1,11.0,32.8,67.4
PH-UK-1675,Insulin,Inhaler,Cold Chain,4318,984,320.03,8,Dover-Calais,2.485596953556864,19.9,131.6,0.0
PH-UK-1676,Pembrolizumab,Biologic,Cold Chain,1933,4443,292.0,9,Dover-Calais,2.0477142961598753,18.4,13.1,100.0
PH-UK-1677,Salbutamol,Oncology,Cold Chain,2066,1404,264.98,5,Dover-Calais,1.6541163165725603,8.3,44.1,36.7
PH-UK-1678,Pembrolizumab,Antibiotic,Ambient,3153,2640,387.05,12,Eurotunnel,1.9687923994900363,23.6,35.8,99.20000000000002
PH-UK-1679,Adrenaline,Emergency,Cold Chain,4689,3681,426.37,13,Dover-Calais,2.6293306834620163,34.2,38.2,100.0
PH-UK-1680,Insulin,Statin,Ambient,2491,2887,488.67,6,Eurotunnel,1.7569078886718905,10.5,25.9,79.7
PH-UK-1681,Amoxicillin,Antibiotic,Cold Chain,1201,809,403.22,12,Eurotunnel,2.5424420096962006,30.5,44.5,100.0
PH-UK-1682,Salbutamol,Biologic,Cold Chain,4910,1713,68.5,8,Dover-Calais,1.7119441358700342,13.7,86.0,0.0
PH-UK-1683,Insulin,Emergency,Cold Chain,1388,3132,39.8,11,Dover-Calais,1.812678381601795,19.9,13.3,100.0
PH-UK-1684,Insulin,Emergency,Ambient,4496,2640,233.98,6,Felixstowe,1.1,6.6,51.1,17.599999999999994
PH-UK-1685,Atorvastatin,Emergency,Cold Chain,948,2273,116.32,7,Felixstowe,1.1,7.7,12.5,98.1
PH-UK-1686,Adrenaline,Emergency,Ambient,4102,1667,64.86,10,Dover-Calais,2.1749778154940915,21.7,73.8,17.5
PH-UK-1687,Pembrolizumab,Antibiotic,Ambient,820,1726,437.92,8,Dover-Calais,2.2458789106564367,18.0,14.3,100.0
PH-UK-1688,Pembrolizumab,Statin,Cold Chain,4935,1509,310.42,14,Dover-Calais,2.6262961563340705,36.8,98.1,14.200000000000003
PH-UK-1689,Adrenaline,Statin,Cold Chain,1050,3065,418.13,5,Felixstowe,1.1,5.5,10.3,95.9
PH-UK-1690,Atorvastatin,Oncology,Cold Chain,2356,3269,238.16,11,Dover-Calais,2.454210025359448,27.0,21.6,100.0
PH-UK-1691,Atorvastatin,Oncology,Cold Chain,585,2223,286.73,5,Dover-Calais,2.792043048524438,14.0,7.9,100.0
PH-UK-1692,Atorvastatin,Oncology,Cold Chain,3945,3769,404.19,5,Eurotunnel,2.1780357757216513,10.9,31.4,69.9
PH-UK-1693,Adrenaline,Statin,Cold Chain,1786,1601,104.69,11,Eurotunnel,1.5652980717813454,17.2,33.5,84.6
PH-UK-1694,Salbutamol,Biologic,Cold Chain,3963,4430,398.22,14,Dover-Calais,2.996886711994904,42.0,26.8,100.0
PH-UK-1695,Atorvastatin,Oncology,Cold Chain,1706,2256,199.84,11,Felixstowe,1.1,12.1,22.7,90.9
PH-UK-1696,Insulin,Oncology,Cold Chain,2407,2088,253.94,6,Dover-Calais,1.8759793847904749,11.3,34.6,64.7
PH-UK-1697,Adrenaline,Antibiotic,Ambient,1934,1809,463.39,6,Felixstowe,1.1,6.6,32.1,55.599999999999994
PH-UK-1698,Insulin,Statin,Cold Chain,3747,3588,6.75,11,Eurotunnel,2.872456901118671,31.6,31.3,100.0
PH-UK-1699,Adrenaline,Biologic,Ambient,4263,2430,125.79,7,Eurotunnel,2.3676919364949747,16.6,52.6,44.6
PH-UK-1700,Adrenaline,Oncology,Ambient,853,1910,376.48,6,Dover-Calais,2.5447339492138994,15.3,13.4,100.0
PH-UK-1701,Insulin,Oncology,Ambient,3551,3460,332.42,6,Dover-Calais,1.6148647300927814,9.7,30.8,67.5
PH-UK-1702,Amoxicillin,Inhaler,Cold Chain,4127,4240,375.56,5,Heathrow Air,1.1,5.5,29.2,58.1
PH-UK-1703,Insulin,Statin,Cold Chain,4704,3393,69.83,13,Dover-Calais,1.6411725537163513,21.3,41.6,80.7
PH-UK-1704,Amoxicillin,Inhaler,Ambient,676,2612,154.51,8,Felixstowe,1.1,8.8,7.8,100.0
PH-UK-1705,Amoxicillin,Statin,Ambient,4214,3153,485.83,12,Eurotunnel,1.891190078471769,22.7,40.1,87.89999999999999
PH-UK-1706,Adrenaline,Antibiotic,Ambient,3806,3952,372.55,7,Dover-Calais,1.8632875815985435,13.0,28.9,81.2
PH-UK-1707,Insulin,Biologic,Ambient,3689,1094,361.48,14,Dover-Calais,1.5904997906514995,22.3,101.2,0.0
PH-UK-1708,Pembrolizumab,Oncology,Ambient,4511,1744,6.57,5,Felixstowe,1.1,5.5,77.6,0.0
PH-UK-1709,Pembrolizumab,Inhaler,Ambient,855,3624,366.54,8,Eurotunnel,2.863389818600624,22.9,7.1,100.0
PH-UK-1710,Salbutamol,Antibiotic,Ambient,2790,4210,355.84,10,Eurotunnel,2.1330942766996426,21.3,19.9,100.0
PH-UK-1711,Adrenaline,Oncology,Cold Chain,3013,1263,27.87,9,Dover-Calais,1.6624619044757085,15.0,71.6,1.8000000000000114
PH-UK-1712,Salbutamol,Inhaler,Ambient,1054,4431,386.6,10,Dover-Calais,2.576787622701096,25.8,7.1,100.0
PH-UK-1713,Atorvastatin,Inhaler,Cold Chain,1982,1603,47.34,10,Eurotunnel,2.276972290483884,22.8,37.1,94.2
PH-UK-1714,Amoxicillin,Biologic,Cold Chain,1160,2511,148.85,10,Felixstowe,1.1,11.0,13.9,100.0
PH-UK-1715,Atorvastatin,Inhaler,Ambient,3506,2699,109.79,8,Dover-Calais,2.500009867631122,20.0,39.0,82.0
PH-UK-1716,Pembrolizumab,Inhaler,Cold Chain,4082,2085,231.09,9,Dover-Calais,1.768059902379441,15.9,58.7,30.299999999999997
PH-UK-1717,Amoxicillin,Oncology,Ambient,3894,1803,117.37,13,Dover-Calais,2.725668565098609,35.4,64.8,76.6
PH-UK-1718,Amoxicillin,Antibiotic,Cold Chain,3044,4291,350.83,7,Felixstowe,1.1,7.7,21.3,80.5
PH-UK-1719,Atorvastatin,Biologic,Ambient,2874,3249,488.39,5,Dover-Calais,2.518588626594445,12.6,26.5,84.8
PH-UK-1720,Atorvastatin,Oncology,Ambient,4790,1835,260.24,10,Eurotunnel,2.8808928758130055,28.8,78.3,29.80000000000001
PH-UK-1721,Insulin,Oncology,Ambient,535,1810,86.84,5,Felixstowe,1.1,5.5,8.9,98.7
PH-UK-1722,Insulin,Statin,Cold Chain,4343,1726,460.21,6,Felixstowe,1.1,6.6,75.5,0.0
PH-UK-1723,Insulin,Statin,Cold Chain,2570,4332,241.93,9,Eurotunnel,2.643891088829874,23.8,17.8,100.0
PH-UK-1724,Amoxicillin,Biologic,Cold Chain,1774,807,342.18,12,Eurotunnel,1.748293773152992,21.0,65.9,31.19999999999999
PH-UK-1725,Adrenaline,Emergency,Ambient,1952,4375,300.47,13,Eurotunnel,2.237255066819551,29.1,13.4,100.0
PH-UK-1726,Adrenaline,Biologic,Ambient,4527,3382,481.96,6,Heathrow Air,1.1,6.6,40.2,39.39999999999999
PH-UK-1727,Pembrolizumab,Statin,Ambient,1189,922,376.79,14,Dover-Calais,2.7729342585515417,38.8,38.7,100.0
PH-UK-1728,Insulin,Oncology,Ambient,1281,1764,427.54,11,Felixstowe,1.1,12.1,21.8,92.69999999999999
PH-UK-1729,Insulin,Biologic,Ambient,3699,2565,156.52,7,Dover-Calais,2.2547819911131475,15.8,43.3,60.80000000000001
PH-UK-1730,Insulin,Emergency,Cold Chain,1402,3117,20.34,8,Eurotunnel,1.9779899237426837,15.8,13.5,100.0
PH-UK-1731,Atorvastatin,Emergency,Ambient,3842,3123,325.88,13,Dover-Calais,1.6219393737040433,21.1,36.9,89.5
PH-UK-1732,Salbutamol,Oncology,Cold Chain,2445,2315,111.3,14,Heathrow Air,1.1,15.4,31.7,82.80000000000001
PH-UK-1733,Pembrolizumab,Antibiotic,Cold Chain,2490,4441,476.93,7,Felixstowe,1.1,7.7,16.8,89.5
PH-UK-1734,Pembrolizumab,Antibiotic,Ambient,4679,3107,171.47,12,Eurotunnel,1.9045374481701,22.9,45.2,78.29999999999998
PH-UK-1735,Atorvastatin,Biologic,Cold Chain,2369,3995,136.64,11,Eurotunnel,1.879544170946001,20.7,17.8,100.0
PH-UK-1736,Amoxicillin,Inhaler,Cold Chain,3666,2526,238.31,7,Dover-Calais,2.9719406180445187,20.8,43.5,75.4
PH-UK-1737,Insulin,Oncology,Cold Chain,2315,1191,332.35,12,Dover-Calais,2.0346821990526287,24.4,58.3,56.599999999999994
PH-UK-1738,Adrenaline,Antibiotic,Ambient,2525,2514,64.34,14,Dover-Calais,1.8739611609761546,26.2,30.1,100.0
PH-UK-1739,Salbutamol,Emergency,Ambient,4005,4112,257.21,12,Dover-Calais,2.713663438563726,32.6,29.2,100.0
PH-UK-1740,Insulin,Inhaler,Ambient,2638,3411,389.52,5,Eurotunnel,2.7505517353339695,13.8,23.2,95.0
PH-UK-1741,Insulin,Antibiotic,Cold Chain,1042,4102,164.93,13,Dover-Calais,1.6170883551122468,21.0,7.6,100.0
PH-UK-1742,Insulin,Emergency,Cold Chain,3856,1039,222.8,10,Heathrow Air,1.1,11.0,111.3,0.0
PH-UK-1743,Adrenaline,Biologic,Ambient,3589,3100,104.67,12,Heathrow Air,1.1,13.2,34.7,70.19999999999999
PH-UK-1744,Salbutamol,Inhaler,Ambient,4753,3545,172.72,6,Dover-Calais,2.4369132713551283,14.6,40.2,63.39999999999999
PH-UK-1745,Adrenaline,Inhaler,Cold Chain,2746,1028,111.69,12,Dover-Calais,2.4047848635040445,28.9,80.1,26.5
PH-UK-1746,Salbutamol,Emergency,Cold Chain,3645,4334,83.55,11,Eurotunnel,2.9297231021097154,32.2,25.2,100.0
PH-UK-1747,Salbutamol,Statin,Ambient,4254,3884,195.56,14,Dover-Calais,2.6681697267539217,37.4,32.9,100.0
PH-UK-1748,Salbutamol,Biologic,Ambient,1826,3329,304.77,11,Dover-Calais,2.193296753696578,24.1,16.5,100.0
PH-UK-1749,Amoxicillin,Emergency,Ambient,1096,2023,184.74,13,Eurotunnel,1.591022437196132,20.7,16.3,100.0
PH-UK-1750,Pembrolizumab,Emergency,Ambient,4046,4229,411.36,7,Felixstowe,1.1,7.7,28.7,65.7
PH-UK-1751,Atorvastatin,Antibiotic,Cold Chain,921,2364,379.67,5,Felixstowe,1.1,5.5,11.7,93.1
PH-UK-1752,Salbutamol,Biologic,Ambient,3379,4042,425.5,9,Dover-Calais,1.558068287140351,14.0,25.1,91.8
PH-UK-1753,Insulin,Biologic,Cold Chain,1561,1729,286.63,12,Dover-Calais,2.5881671660356638,31.1,27.1,100.0
PH-UK-1754,Atorvastatin,Statin,Cold Chain,4091,4318,215.14,11,Eurotunnel,2.6813331673874505,29.5,28.4,100.0
PH-UK-1755,Adrenaline,Biologic,Cold Chain,1566,2251,22.47,10,Dover-Calais,1.8637071748688419,18.6,20.9,100.0
PH-UK-1756,Adrenaline,Statin,Cold Chain,4792,3646,242.31,9,Eurotunnel,2.8324339320756984,25.5,39.4,97.7
PH-UK-1757,Amoxicillin,Biologic,Ambient,2456,3129,132.55,5,Eurotunnel,2.5052551649270347,12.5,23.5,90.5
PH-UK-1758,Adrenaline,Oncology,Ambient,1967,1418,421.24,10,Heathrow Air,1.1,11.0,41.6,49.8
PH-UK-1759,Salbutamol,Inhaler,Ambient,1877,3279,251.33,5,Dover-Calais,2.045503251314694,10.2,17.2,96.19999999999999
PH-UK-1760,Adrenaline,Biologic,Cold Chain,1552,3642,304.28,11,Heathrow Air,1.1,12.1,12.8,100.0
PH-UK-1761,Insulin,Emergency,Ambient,3042,1188,24.38,12,Felixstowe,1.1,13.2,76.8,0.0
PH-UK-1762,Salbutamol,Biologic,Cold Chain,583,3307,310.36,7,Eurotunnel,2.125387699573449,14.9,5.3,100.0
PH-UK-1763,Pembrolizumab,Oncology,Cold Chain,923,3128,323.84,6,Eurotunnel,1.921620938059955,11.5,8.9,100.0
PH-UK-1764,Atorvastatin,Oncology,Ambient,3566,4063,243.72,14,Eurotunnel,1.6958504056721513,23.7,26.3,100.0
PH-UK-1765,Adrenaline,Antibiotic,Cold Chain,3895,3379,87.2,14,Eurotunnel,2.156976140464601,30.2,34.6,100.0
PH-UK-1766,Pembrolizumab,Antibiotic,Cold Chain,3974,4383,165.17,8,Dover-Calais,2.127996132447924,17.0,27.2,96.6
PH-UK-1767,Salbutamol,Biologic,Ambient,1318,3542,257.55,11,Eurotunnel,2.5871636402175637,28.5,11.2,100.0
PH-UK-1768,Adrenaline,Inhaler,Cold Chain,1506,3237,345.0,7,Eurotunnel,2.5548467151348815,17.9,14.0,100.0
PH-UK-1769,Insulin,Biologic,Cold Chain,3285,1430,113.05,5,Eurotunnel,2.784168661866442,13.9,68.9,3.8999999999999915
PH-UK-1770,Atorvastatin,Emergency,Ambient,3275,3275,319.87,14,Felixstowe,1.1,15.4,30.0,86.2
PH-UK-1771,Amoxicillin,Emergency,Cold Chain,2261,2889,370.24,11,Dover-Calais,1.708185929780753,18.8,23.5,100.0
PH-UK-1772,Insulin,Emergency,Cold Chain,753,4352,45.57,13,Dover-Calais,2.3577592166339443,30.7,5.2,100.0
PH-UK-1773,Salbutamol,Inhaler,Ambient,1307,871,482.48,10,Heathrow Air,1.1,11.0,45.0,43.0
PH-UK-1774,Pembrolizumab,Oncology,Ambient,1154,1864,349.47,6,Dover-Calais,2.843097579995459,17.1,18.6,100.0
PH-UK-1775,Salbutamol,Statin,Ambient,1173,1288,13.86,5,Felixstowe,1.1,5.5,27.3,61.9
PH-UK-1776,Adrenaline,Oncology,Ambient,3191,3035,105.12,12,Eurotunnel,1.6478387766387217,19.8,31.5,96.4
PH-UK-1777,Pembrolizumab,Antibiotic,Cold Chain,4431,2613,79.33,13,Dover-Calais,1.5852110883793302,20.6,50.9,60.00000000000001
PH-UK-1778,Amoxicillin,Emergency,Ambient,3679,1706,316.72,7,Felixstowe,1.1,7.7,64.7,0.0
PH-UK-1779,Salbutamol,Oncology,Ambient,3735,1327,345.62,5,Dover-Calais,1.722051889876757,8.6,84.4,0.0
PH-UK-1780,Insulin,Inhaler,Cold Chain,3681,2130,161.08,12,Eurotunnel,2.2996204206165025,27.6,51.8,79.20000000000002
PH-UK-1781,Amoxicillin,Antibiotic,Ambient,2008,1255,147.21,14,Dover-Calais,1.624560041924766,22.7,48.0,72.1
PH-UK-1782,Pembrolizumab,Antibiotic,Cold Chain,3256,1736,186.84,9,Eurotunnel,1.7802033145768306,16.0,56.3,35.400000000000006
PH-UK-1783,Salbutamol,Emergency,Cold Chain,1462,3672,169.52,5,Eurotunnel,1.8466018905935044,9.2,11.9,100.0
PH-UK-1784,Salbutamol,Statin,Cold Chain,986,2632,72.05,11,Dover-Calais,2.6979877614030405,29.7,11.2,100.0
PH-UK-1785,Amoxicillin,Oncology,Ambient,2416,1917,368.5,8,Dover-Calais,2.159833459956112,17.3,37.8,76.30000000000001
PH-UK-1786,Salbutamol,Statin,Ambient,518,3538,410.05,6,Eurotunnel,2.5377628070728546,15.2,4.4,100.0
PH-UK-1787,Pembrolizumab,Statin,Ambient,3002,3151,378.07,5,Eurotunnel,1.9733472059004302,9.9,28.6,72.5
PH-UK-1788,Pembrolizumab,Statin,Cold Chain,3687,2919,275.61,12,Dover-Calais,2.0001837857974447,24.0,37.9,96.2
PH-UK-1789,Amoxicillin,Antibiotic,Ambient,2921,4112,379.76,14,Dover-Calais,1.7724129353916283,24.8,21.3,100.0
PH-UK-1790,Salbutamol,Biologic,Ambient,1069,4068,335.72,12,Eurotunnel,2.5947347309602833,31.1,7.9,100.0
PH-UK-1791,Amoxicillin,Statin,Cold Chain,1172,3583,466.1,13,Eurotunnel,1.8655528397234893,24.3,9.8,100.0
PH-UK-1792,Pembrolizumab,Statin,Ambient,3177,3461,243.3,5,Felixstowe,1.1,5.5,27.5,61.5
PH-UK-1793,Amoxicillin,Statin,Ambient,3901,4458,56.57,6,Eurotunnel,2.17751608839487,13.1,26.3,86.69999999999999
PH-UK-1794,Insulin,Statin,Ambient,3545,2542,301.49,13,Dover-Calais,2.9497423251504262,38.3,41.8,100.0
PH-UK-1795,Pembrolizumab,Emergency,Cold Chain,3691,4476,355.73,14,Eurotunnel,2.689970649513735,37.7,24.7,100.0
PH-UK-1796,Salbutamol,Emergency,Cold Chain,4024,3449,149.38,12,Eurotunnel,2.235066805685402,26.8,35.0,100.0
PH-UK-1797,Salbutamol,Antibiotic,Cold Chain,3691,1899,168.54,11,Dover-Calais,2.1295318733813153,23.4,58.3,53.599999999999994
PH-UK-1798,Insulin,Oncology,Ambient,2197,2911,368.32,14,Dover-Calais,2.4165575392732284,33.8,22.6,100.0
PH-UK-1799,Amoxicillin,Biologic,Ambient,2867,1549,42.46,7,Eurotunnel,2.558248963264603,17.9,55.5,42.699999999999996
PH-UK-1800,Pembrolizumab,Statin,Ambient,695,947,82.09,7,Eurotunnel,1.7845070172796427,12.5,22.0,93.5
PH-UK-1801,Pembrolizumab,Statin,Cold Chain,3309,3477,306.82,12,Eurotunnel,2.663291049772975,32.0,28.6,100.0
PH-UK-1802,Atorvastatin,Oncology,Cold Chain,2567,2617,63.53,13,Felixstowe,1.1,14.3,29.4,84.10000000000001
PH-UK-1803,Amoxicillin,Oncology,Ambient,2814,1623,203.89,14,Dover-Calais,2.276888284917895,31.9,52.0,91.69999999999999
PH-UK-1804,Adrenaline,Antibiotic,Cold Chain,2791,2052,53.95,10,Dover-Calais,1.599298962028318,16.0,40.8,66.4
PH-UK-1805,Atorvastatin,Inhaler,Ambient,1721,2137,55.11,11,Dover-Calais,2.7276872409522337,30.0,24.2,100.0
PH-UK-1806,Adrenaline,Statin,Cold Chain,3498,3054,364.33,13,Eurotunnel,2.1085502635761078,27.4,34.4,100.0
PH-UK-1807,Amoxicillin,Statin,Cold Chain,2740,2396,39.72,6,Felixstowe,1.1,6.6,34.3,51.2
PH-UK-1808,Adrenaline,Antibiotic,Ambient,3333,1267,107.29,13,Dover-Calais,2.335608280366267,30.4,78.9,33.39999999999998
PH-UK-1809,Atorvastatin,Statin,Ambient,4026,1118,407.51,12,Dover-Calais,1.6736089058338388,20.1,108.0,0.0
PH-UK-1810,Adrenaline,Statin,Cold Chain,3378,3496,10.09,13,Felixstowe,1.1,14.3,29.0,84.9
PH-UK-1811,Insulin,Biologic,Cold Chain,2772,1888,135.5,9,Dover-Calais,2.0693128324529653,18.6,44.0,67.80000000000001
PH-UK-1812,Atorvastatin,Inhaler,Ambient,3893,2040,154.93,13,Eurotunnel,1.790707850825789,23.3,57.2,55.5
PH-UK-1813,Pembrolizumab,Antibiotic,Ambient,513,1980,354.03,5,Dover-Calais,2.722847187590994,13.6,7.8,100.0
PH-UK-1814,Atorvastatin,Inhaler,Cold Chain,3830,2901,367.69,9,Dover-Calais,2.2187398953994943,20.0,39.6,80.8
PH-UK-1815,Amoxicillin,Antibiotic,Ambient,4911,2036,17.29,14,Eurotunnel,1.9948265629092194,27.9,72.4,38.89999999999998
PH-UK-1816,Atorvastatin,Inhaler,Ambient,1767,3350,291.2,6,Eurotunnel,1.929377649869447,11.6,15.8,100.0
PH-UK-1817,Insulin,Statin,Cold Chain,4160,2227,116.77,8,Felixstowe,1.1,8.8,56.0,14.400000000000002
PH-UK-1818,Atorvastatin,Inhaler,Ambient,3586,4214,323.64,5,Felixstowe,1.1,5.5,25.5,65.5
PH-UK-1819,Atorvastatin,Statin,Ambient,3631,3015,117.84,12,Eurotunnel,2.7039274613964697,32.4,36.1,100.0
PH-UK-1820,Amoxicillin,Oncology,Ambient,922,3590,474.55,5,Eurotunnel,1.5492207432539027,7.7,7.7,100.0
PH-UK-1821,Adrenaline,Emergency,Ambient,1232,1389,361.11,6,Dover-Calais,2.608312952979727,15.6,26.6,93.6
PH-UK-1822,Insulin,Antibiotic,Ambient,3348,1890,136.43,9,Dover-Calais,2.486226063538645,22.4,53.1,60.999999999999986
